source_file,series_id,event_number,start_index_0based,end_index_0based,n_points,feature,pre_window_points,post_window_points,pre_mean,during_mean,post_mean,global_train_std,during_vs_pre_train_sd,post_vs_pre_train_sd
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,RT_level_ini,1059,1059,2.3832132816299993,2.3832132816299993,2.3832132816299993,0.47634846683472576,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,RT_temperature.T,1059,1059,300.7107203325854,302.9118347169999,313.83752435652127,13.63812326727883,0.16139422861028857,0.9625080934288252
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,C_temperature.T,1059,1059,329.3695983890001,329.3695983890001,329.3695983890001,20.717635891627737,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,RT_level,1059,1059,1.9345472770763175,1.8832132816299998,1.9937303974661849,0.4901865615842382,-0.10472338384881644,0.12073590960672802
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,out_valve_act,1059,1059,0.0,0.0,0.0,0.15814944671648998,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,dT_rand,1059,1059,0.266426593065,0.266426593065,0.266426593065,0.9328480964046898,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,inv_valve_act,1059,1059,0.0226628895184136,0.0,0.04343720491029273,0.17444244614388257,-0.12991614150905068,0.11908979638329645
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,limiter.y,1059,1059,285.66427612300004,285.66427612300004,285.66427612300004,8.303377625378504,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,inj_valve_act,1059,1059,0.0,0.0,0.0,0.32651863396259256,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,Relaxing.active,1059,1059,0.08120868744098206,0.0,0.18885741265344666,0.34087857818653733,-0.23823347267232095,0.31579785912377434
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,boundary.m_flow_in,1059,1059,0.0,0.0,0.0,6.530372679251851,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,dir_valve_act,1059,1059,0.02077431539187913,0.0,0.02077431539187913,0.1690504614004931,-0.1228882501696534,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,dt_rand,1059,1059,-1.0223230734003848,-1.3850520849200003,0.3846344190512728,0.9750823424770573,-0.3719983387230194,1.4429114662024165
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,C_level,1059,1059,0.5676766633990001,0.5676766633990001,0.5676766633990001,0.13583416287808137,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,HT_temperature.T,1059,1059,321.9830034668395,341.04607926639653,332.9379306753493,10.974896846555696,1.7369708404630437,0.9981804259005751
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,heater_act,1059,1059,0.8753541076487252,1.0,0.7469310670443815,0.47894950900500205,0.260248502206885,-0.26813482045557857
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,HT_level,1059,1059,0.5486660266086941,0.600000023842,0.4894829038619396,0.22889864178067842,0.224265189316816,-0.25855602412644035
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,limiter1.y,1059,1059,89.77677171835892,86.14948272709998,103.84634551397944,9.750823515041322,-0.3719982200132729,1.4429113370698623
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,1,65001,66059,1059,dL_rand,1059,1059,0.266426593065,0.266426593065,0.266426593065,0.9328480964046898,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,RT_level_ini,791,791,2.3832132816299993,2.3832132816299993,2.3832132816299993,0.47634846683472576,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,RT_temperature.T,791,791,304.75367908511885,313.37103271500007,319.7745913810758,13.63812326727883,0.6318577315220744,1.1013914452581457
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,C_temperature.T,791,791,329.36959838900003,329.36959838900003,329.36959838900003,20.717635891627737,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,RT_level,791,791,1.9636702041696583,1.8832132816299998,2.028068115375322,0.4901865615842382,-0.16413530856421094,0.13137428940837437
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,out_valve_act,791,791,0.0,0.0,0.0,0.15814944671648998,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,dT_rand,791,791,0.26642659306499994,0.26642659306499994,0.26642659306499994,0.9328480964046898,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,inv_valve_act,791,791,0.029077117572692796,0.0,0.05941845764854614,0.17444244614388257,-0.16668602290012363,0.1739332412870855
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,limiter.y,791,791,285.664276123,285.664276123,285.664276123,8.303377625378504,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,inj_valve_act,791,791,0.0,0.0,0.0,0.32651863396259256,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,Relaxing.active,791,791,0.13274336283185842,0.0,0.23261694058154236,0.34087857818653733,-0.3894153852026979,0.29298871839060125
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,boundary.m_flow_in,791,791,0.0,0.0,0.0,6.530372679251851,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,dir_valve_act,791,791,0.02781289506953224,0.0,0.05562579013906448,0.1690504614004931,-0.16452421862157138,0.16452421862157138
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,dt_rand,791,791,-1.0332635593603288,0.4700460731979999,-0.6053528440590519,0.9750823424770573,1.541725828753483,0.4388457227255607
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,C_level,791,791,0.5676766633990001,0.5676766633990001,0.5676766633990001,0.13583416287808137,0.0,0.0
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,HT_temperature.T,791,791,345.98699557645637,329.88062950933625,328.77137044527433,10.974896846555696,-1.467564232476122,-1.5686366233669793
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,heater_act,791,791,0.8103666245259166,1.0,0.6523388116308471,0.47894950900500205,0.39593604734670046,-0.32994670612225035
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,HT_level,791,791,0.5195430979585802,0.600000023842,0.45514518443581414,0.22889864178067842,0.35149586409739564,-0.2813381198848248
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,limiter1.y,791,791,89.66736760963475,104.70046234100002,93.94647097192987,9.750823515041322,1.5417256509848296,0.4388453299041157
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,2,66210,67000,791,dL_rand,791,791,0.26642659306499994,0.26642659306499994,0.26642659306499994,0.9328480964046898,0.0,0.0
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,1,51001,52519,1519,RT_level_ini,1519,1519,1.8176137208900003,1.8176137208900003,1.8176137208900003,0.47634846683472576,0.0,0.0
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,1,51001,52519,1519,RT_temperature.T,1519,1519,299.61846724916654,310.231170654,325.33296104177293,13.63812326727883,0.7781645023179906,1.8854862423997667
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,1,51001,52519,1519,C_temperature.T,1519,1519,329.120574951,329.120574951,329.120574951,20.717635891627737,0.0,0.0
